i have you booked at the express by holiday inn , [value_count] people for [value_count] nights starting on [value_day] . your reference number is [hotel_reference] . is there anything else you need ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
thank you for using [value_place] towninfo [value_area] . have a wonderful day !	you are welcome . have a nice day .
[attraction_name] is an entertainment attraction in the [value_area] the entrance fee is not listed . do you need the phone number and address ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
[attraction_name] is in the [value_area] , and the phone number is [attraction_phone] .	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . their address is [attraction_address] . is there anything else i can help you with ?
i have several trains going to [value_place] . where will you be departing from ?	where are you departing from ?
i have booked [value_count] seats for you with the confirmation [train_reference] . the total cost will be [value_price] gbp .	booking was successful , the total fee is [value_price] gbp . reference number is [train_reference] . is there anything else i can help you with ?
you will have to work that out at the station . i apologize .	booking was successful . reference number is [train_reference] . is there anything else i can help you with ?
sorry , i am the <unk> . i have booked you [value_count] more tickets . the <unk> cost is [value_price] pounds , payable at the station . the reference number is [train_reference] . anything else ?	you are welcome . have a nice day .
ok , have a great day !	you are welcome . have a nice day .
<unk> <unk> is a museum in the [value_area] part of town .	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
yes , the address is [attraction_name] , [value_count] [attraction_address] . would you like more information ?	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
i would be happy to help with that . where are you leaving from , and what day and time ?	where are you departing from ?
[train_id] arrives at [value_time] , shall i book a ticket for you ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
certainly ! can you tell me how many tickets you will be needing ?	booking was successful , the total fee is [value_price] gbp . is there anything else i can help you with ?
that s interesting , <unk> you are the <unk> ! can you tell me how many tickets you will need on that train ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
looks like it s [train_id] .	[train_id] leaves at [value_time] . is there anything else i can help you with ?
you are welcome , have a great day .	you are welcome . have a nice day .
